Term,Adjusted P-value using selected genes (82712),Adjusted P-value using selected genes (29873),Adjusted P-value using selected genes (52382),Adjusted P-value using selected genes (19442),Adjusted P-value using selected genes (79815),Avg. adjusted P-value using selected genes,Adjusted P-value using all expressed genes
Determination Of Heart Left/Right Asymmetry (GO:0061371),0.3565882285390487,0.3643343813890305,0.3676014209426471,0.3659152432756462,0.3750612507650758,0.3659001049822897,0.7143195289416082
Cellular Response To Glucose Starvation (GO:0042149),0.3565882285390487,0.3643343813890305,0.3676014209426471,0.3659152432756462,0.3750612507650758,0.3659001049822897,0.8596746970824347
Embryonic Heart Tube Morphogenesis (GO:0003143),0.3565882285390487,0.3643343813890305,0.3676014209426471,0.3659152432756462,0.3750612507650758,0.3659001049822897,0.7143195289416082
Cholesterol Transport (GO:0030301),0.3926919263765967,0.4016130052818701,0.4039101402232896,0.4033814538989138,0.236724376338909,0.36766418042391585,0.6593531280815934
Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),0.4961551027111248,0.2747328702713449,0.2777267022477604,0.5154951974869117,0.2758130842256172,0.36798459138855183,0.6680038677184856
Regulation Of Epithelial Cell Migration (GO:0010632),0.3888571726447391,0.245658214849648,0.3992423418456529,0.4004955195400141,0.4089123139820334,0.3686331125724175,0.6593531280815934
Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),0.3732023903079325,0.3922664726451385,0.2697931844296941,0.3996886371810895,0.4110008231676424,0.36919030154629945,0.6593531280815934
Mitotic Spindle Organization (GO:0007052),0.4988098930207401,0.2789236987543003,0.2811147168535509,0.2702858811870623,0.522117629852928,0.3702503639337163,0.6593531280815934
Response To Amyloid-Beta (GO:1904645),0.3591905060500189,0.3688805902064014,0.3717322104379814,0.3711234975527842,0.3803381344702417,0.37025298774348553,0.6593531280815934
Intracellular Glucose Homeostasis (GO:0001678),0.3591905060500189,0.3688805902064014,0.3717322104379814,0.3711234975527842,0.3803381344702417,0.37025298774348553,0.7143195289416082
Positive Regulation Of Biomineral Tissue Development (GO:0070169),0.3591905060500189,0.3688805902064014,0.3717322104379814,0.3711234975527842,0.3803381344702417,0.37025298774348553,0.7143195289416082
Regulation Of Protein Ubiquitination (GO:0031396),0.5742712599977575,0.3200411556081692,0.3215869636720916,0.3155847491691944,0.3292311695211939,0.3721430595936813,0.6593531280815934
Lymphocyte Chemotaxis (GO:0048247),0.3616567316904555,0.3714103241264114,0.3733832395283626,0.3740144540662864,0.3841227705863472,0.3729175039995726,0.71684934294807
Regulation Of B Cell Proliferation (GO:0030888),0.3616567316904555,0.3714103241264114,0.3733832395283626,0.3740144540662864,0.3841227705863472,0.3729175039995726,0.71684934294807
Cellular Response To Ketone (GO:1901655),0.3616567316904555,0.3714103241264114,0.3733832395283626,0.3740144540662864,0.3841227705863472,0.3729175039995726,0.71684934294807
Embryonic Organ Morphogenesis (GO:0048562),0.3616567316904555,0.3714103241264114,0.3733832395283626,0.3740144540662864,0.3841227705863472,0.3729175039995726,0.71684934294807
Positive Regulation Of Biosynthetic Process (GO:0009891),0.3616567316904555,0.3714103241264114,0.3733832395283626,0.3740144540662864,0.3841227705863472,0.3729175039995726,0.864839363136454
Regulation Of Viral Entry Into Host Cell (GO:0046596),0.3616567316904555,0.3714103241264114,0.3733832395283626,0.3740144540662864,0.3841227705863472,0.3729175039995726,0.864839363136454
Protein Modification By Small Protein Removal (GO:0070646),0.5751612938491565,0.3230178424445764,0.3251881490694995,0.3177370284035983,0.3321947927202696,0.37465982129742004,0.8592903791432189
Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),0.3988434410731965,0.4110252981294826,0.4134660930473809,0.4130778816961609,0.2376226962623058,0.3748070820417053,0.6593531280815934
Proteasomal Protein Catabolic Process (GO:0010498),0.2380417442982066,0.5199978952352751,0.3338917567155493,0.5315821696559414,0.2513092340555687,0.3749645599921082,0.6593531280815934
Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),0.2370914379365691,0.4066894772176687,0.4090907749237635,0.409491816689748,0.4166043669326223,0.37579357474007435,0.6593531280815934
Ras Protein Signal Transduction (GO:0007265),0.3591905060500189,0.3766580035536396,0.3777386665542455,0.3799962996250997,0.3915652935275793,0.37702975386211657,0.8518477558627084
Regulation Of Protein Modification Process (GO:0031399),0.3666174457065569,0.3766580035536396,0.3777386665542455,0.37809936238568,0.3882381983124076,0.37747033530250595,0.6593531280815934
Establishment Of Protein Localization To Extracellular Region (GO:0035592),0.3666174457065569,0.3766580035536396,0.3777386665542455,0.37809936238568,0.3882381983124076,0.37747033530250595,0.6064936075172899
Positive Regulation Of Cytokine Production (GO:0001819),0.4414268352656967,0.4661924709285833,0.3251881490694995,0.3216599578955041,0.3377141381844019,0.37843631026873714,0.6593531280815934
Cellular Response To Lipid (GO:0071396),0.3235105467116647,0.338154435802802,0.3420181773926206,0.3404655115095207,0.5545104121481376,0.37973181671294914,0.6593531280815934
Response To Glucose (GO:0009749),0.369397718169075,0.3794192198613891,0.3811937194118361,0.3820670250066325,0.3913180906535961,0.3806791546205057,0.6593531280815934
T Cell Differentiation (GO:0030217),0.369397718169075,0.3794192198613891,0.3811937194118361,0.3820670250066325,0.3913180906535961,0.3806791546205057,0.8703839073790269
Positive Regulation Of Peptide Hormone Secretion (GO:0090277),0.369397718169075,0.3794192198613891,0.3811937194118361,0.3820670250066325,0.3913180906535961,0.3806791546205057,0.8703839073790269
Regulation Of Fibroblast Proliferation (GO:0048145),0.369397718169075,0.3794192198613891,0.3811937194118361,0.3820670250066325,0.3913180906535961,0.3806791546205057,0.7233942722952652
Chromatin Remodeling (GO:0006338),0.3235105467116647,0.338154435802802,0.3420181773926206,0.5472656120732659,0.3562800267355279,0.3814457597431762,0.7633018525782472
Purine Ribonucleotide Biosynthetic Process (GO:0009152),0.4029776808832622,0.4138136608601591,0.2503039514684358,0.4179304601430109,0.4260233753625091,0.38220982574347545,0.6623396613508814
Regulation Of T Cell Differentiation (GO:0045580),0.3732023903079325,0.3839659900042374,0.385517310980553,0.386804748653296,0.3951928201460854,0.38493665201842087,0.6593531280815934
Negative Regulation Of Hydrolase Activity (GO:0051346),0.3732023903079325,0.3839659900042374,0.385517310980553,0.386804748653296,0.3951928201460854,0.38493665201842087,0.4426865963813751
Epithelial To Mesenchymal Transition (GO:0001837),0.3732023903079325,0.3839659900042374,0.385517310980553,0.386804748653296,0.3951928201460854,0.38493665201842087,0.6593531280815934
Golgi To Plasma Membrane Transport (GO:0006893),0.3732023903079325,0.3839659900042374,0.385517310980553,0.386804748653296,0.3951928201460854,0.38493665201842087,0.7293731172115524
Regulation Of Phagocytosis (GO:0050764),0.412174949499024,0.4231086117361299,0.4271833180407523,0.4269779202813873,0.2381782407002967,0.38552460805151806,0.6593531280815934
Skeletal System Development (GO:0001501),0.369335401279968,0.3850464056490441,0.3880044771973558,0.3914384670012711,0.4044427549089973,0.3876535012073273,0.7839834509710623
Negative Regulation Of Cell Population Proliferation (GO:0008285),0.3591905060500189,0.3843682086961198,0.3880044771973558,0.3951546962049547,0.4118848907472216,0.38772055577913417,0.6593531280815934
Gland Development (GO:0048732),0.4640601148483623,0.4740006214102613,0.4766736058084133,0.2598818504654121,0.2655353544302424,0.38803030939253824,0.7233942722952652
Positive Regulation Of Phagocytosis (GO:0050766),0.4172961604158878,0.4284007218570791,0.432072982499598,0.431830398220575,0.2442645952451804,0.39077297164766406,0.6593531280815934
Regulation Of miRNA Transcription (GO:1902893),0.2370914379365691,0.4241015234710953,0.4277331057220733,0.4278641197612218,0.4377438296581773,0.39090680330982736,0.2858600991374221
Central Nervous System Development (GO:0007417),0.3948290307470789,0.417463023060253,0.4229846323353065,0.4255689664289961,0.2980013593151163,0.3917694023773502,0.7571822858119218
Double-Strand Break Repair (GO:0006302),0.4039083494490467,0.4231086117361299,0.4271833180407523,0.2699050874963078,0.4380270945602462,0.39242649225649656,0.7571822858119218
Cellular Response To Metal Ion (GO:0071248),0.6248028221170268,0.3595582403897883,0.3626999720200804,0.2477566126351718,0.374833086198246,0.3939301466720627,0.8334577961687446
protein-DNA Complex Organization (GO:0071824),0.4172961604158878,0.4284007218570791,0.2523539385158002,0.431830398220575,0.4412744928598326,0.394231142373835,0.4241424045465394
Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154),0.3843944057573565,0.3922664726451385,0.3949590023509301,0.3964192518847782,0.4044427549089973,0.3944963775094401,0.6593531280815934
Positive Regulation Of Developmental Growth (GO:0048639),0.3888571726447391,0.3974702353490044,0.3992423418456529,0.4004955195400141,0.4089123139820334,0.39899551667228883,0.7460865828093318
Pyruvate Metabolic Process (GO:0006090),0.3888571726447391,0.3974702353490044,0.3992423418456529,0.4004955195400141,0.4089123139820334,0.39899551667228883,0.6593531280815934
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),0.2516282896471717,0.3336436574838112,0.6046840486650624,0.4545310779972894,0.3551316084248772,0.39992373644364243,0.7420156208002477
Protein Localization To Membrane (GO:0072657),0.2785201451353743,0.301208692459807,0.4678131976226845,0.4729860788633729,0.4842157515858752,0.4009487731334228,0.6593531280815934
Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667),0.4723938841608394,0.2718881915021393,0.2735826024520059,0.4916385144455375,0.4983802275611069,0.4015766840243257,0.6593531280815934
Regulation Of Smoothened Signaling Pathway (GO:0008589),0.3926919263765967,0.4016130052818701,0.4039101402232896,0.4033814538989138,0.4118848907472216,0.4026962833055784,0.8870859985418281
"Negative Regulation Of Gene Expression, Epigenetic (GO:0045814)",0.3926919263765967,0.4016130052818701,0.4039101402232896,0.4033814538989138,0.4118848907472216,0.4026962833055784,0.6593531280815934
Receptor Internalization (GO:0031623),0.3926919263765967,0.4016130052818701,0.4039101402232896,0.4033814538989138,0.4118848907472216,0.4026962833055784,0.7518567142436201
DNA Damage Response (GO:0006974),0.5324140693117169,0.3922664726451385,0.3958559282272465,0.2835758306530124,0.4154135656576478,0.40390517329895237,0.6593531280815934
Negative Regulation Of Response To Stimulus (GO:0048585),0.3948290307470789,0.4051713491801194,0.4075150551919115,0.4067105227364237,0.4142927319002837,0.4057037379511634,0.6593531280815934
Cellular Response To Ionizing Radiation (GO:0071479),0.3948290307470789,0.4051713491801194,0.4075150551919115,0.4067105227364237,0.4142927319002837,0.4057037379511634,0.6593531280815934
Positive Regulation Of B Cell Activation (GO:0050871),0.3948290307470789,0.4051713491801194,0.4075150551919115,0.4067105227364237,0.4142927319002837,0.4057037379511634,0.7571822858119218
Positive Regulation Of Telomere Maintenance (GO:0032206),0.3948290307470789,0.4051713491801194,0.4075150551919115,0.4067105227364237,0.4142927319002837,0.4057037379511634,0.6593531280815934
Regulation Of Protein Localization To Nucleus (GO:1900180),0.3948290307470789,0.4051713491801194,0.4075150551919115,0.4067105227364237,0.4142927319002837,0.4057037379511634,0.6593531280815934
Negative Regulation Of Viral Genome Replication (GO:0045071),0.3958229912520826,0.4066894772176687,0.4090907749237635,0.409491816689748,0.4166043669326223,0.40753988540317704,0.8935533169973408
Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224),0.3958229912520826,0.4066894772176687,0.4090907749237635,0.409491816689748,0.4166043669326223,0.40753988540317704,0.6593531280815934
Cellular Response To Alcohol (GO:0097306),0.3958229912520826,0.4066894772176687,0.4090907749237635,0.409491816689748,0.4166043669326223,0.40753988540317704,0.6593531280815934
Blood Vessel Morphogenesis (GO:0048514),0.3958229912520826,0.4066894772176687,0.4090907749237635,0.409491816689748,0.4166043669326223,0.40753988540317704,0.8935533169973408
Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117),0.3958229912520826,0.4066894772176687,0.4090907749237635,0.409491816689748,0.4166043669326223,0.40753988540317704,0.6593531280815934
Response To Lipopolysaccharide (GO:0032496),0.3919220218090471,0.4066894772176687,0.4090907749237635,0.4108347240556645,0.4221158799368132,0.40813057558859145,0.6593531280815934
Mesenchymal Cell Differentiation (GO:0048762),0.3988434410731965,0.4110252981294826,0.4134660930473809,0.4130778816961609,0.4215874982620315,0.41160004244165044,0.7645072413143242
Organelle Disassembly (GO:1903008),0.3988434410731965,0.4110252981294826,0.4134660930473809,0.4130778816961609,0.4215874982620315,0.41160004244165044,0.6593531280815934
Regulation Of Myoblast Differentiation (GO:0045661),0.3988434410731965,0.4110252981294826,0.4134660930473809,0.4130778816961609,0.4215874982620315,0.41160004244165044,0.6593531280815934
Negative Regulation Of MAPK Cascade (GO:0043409),0.5572233339917874,0.309989154905667,0.5770153553992675,0.3022757832580647,0.3126794452104198,0.41183661455304127,0.6593531280815934
Regulation Of Viral Genome Replication (GO:0045069),0.4414268352656967,0.4517918602512198,0.456034414380114,0.2499695964040942,0.4666753043598536,0.41317960213219573,0.7132990019952431
Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531),0.4029776808832622,0.4138136608601591,0.4172700211067376,0.4179304601430109,0.4260233753625091,0.4156030396711358,0.5105202221584255
Extrinsic Apoptotic Signaling Pathway (GO:0097191),0.2516282896471717,0.4517918602512198,0.456034414380114,0.4580337252541597,0.4666753043598536,0.4168327187785038,0.4474848022536893
Cellular Response To Calcium Ion (GO:0071277),0.4475786060697047,0.4585236770262234,0.4620392051837414,0.2499695964040942,0.4739139308644565,0.418405003109644,0.7143195289416082
Regulation Of Heart Contraction (GO:0008016),0.4475786060697047,0.4585236770262234,0.4620392051837414,0.2499695964040942,0.4739139308644565,0.418405003109644,0.8293555505475138
Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),0.5660206884573866,0.3127297307414552,0.3131646939828728,0.5902751174729368,0.3189884344765423,0.42023573302623873,0.7518567142436201
Cellular Response To Peptide (GO:1901653),0.4072668032993616,0.4184616409994363,0.4229415211677401,0.4227065698320422,0.4313145291303865,0.42053821288579335,0.6623396613508814
Cytokine-Mediated Signaling Pathway (GO:0019221),0.5640286880376858,0.3794192198613891,0.3811937194118361,0.3857416811791969,0.4007916741719146,0.4222349965324045,0.4241424045465394
Positive Regulation Of Phosphorylation (GO:0042327),0.519336003467228,0.5394755403561516,0.3467789415174114,0.3458940169208963,0.3618124876075489,0.4226593979738473,0.8370842485801423
Negative Regulation Of Cell Motility (GO:2000146),0.6216926650535777,0.639247446025965,0.3583634715247907,0.2477566126351718,0.2468827831180634,0.4227885956715137,0.8949594038506608
Endosome To Lysosome Transport (GO:0008333),0.4105595481979495,0.4210708042133668,0.425593406449735,0.4255689664289961,0.4351127296674903,0.4235810909915075,0.7787815190077736
Chemokine-Mediated Signaling Pathway (GO:0070098),0.4105595481979495,0.4210708042133668,0.425593406449735,0.4255689664289961,0.4351127296674903,0.4235810909915075,0.6593531280815934
Regulation Of Calcium Ion Transport (GO:0051924),0.4105595481979495,0.4210708042133668,0.425593406449735,0.4255689664289961,0.4351127296674903,0.4235810909915075,0.6665006545252949
Striated Muscle Contraction (GO:0006941),0.4105595481979495,0.4210708042133668,0.425593406449735,0.4255689664289961,0.4351127296674903,0.4235810909915075,0.9049402228176024
Sulfur Compound Biosynthetic Process (GO:0044272),0.2516282896471717,0.4611437696024454,0.463701996815961,0.4675759842808012,0.4757443511815463,0.42395887830558515,0.6593531280815934
Regulation Of JNK Cascade (GO:0046328),0.3008988633223918,0.3152600402986634,0.58984007337664,0.5932565171636623,0.3229425571280412,0.4244396102578798,0.6724373606501122
Regulation Of Bone Mineralization (GO:0030500),0.412174949499024,0.4231086117361299,0.4271833180407523,0.4269779202813873,0.4374056129103016,0.425370082493519,0.9078903201371088
Inorganic Anion Transport (GO:0015698),0.412174949499024,0.4231086117361299,0.4271833180407523,0.4269779202813873,0.4374056129103016,0.425370082493519,0.7839834509710623
mRNA Transport (GO:0051028),0.412174949499024,0.4231086117361299,0.4271833180407523,0.4269779202813873,0.4374056129103016,0.425370082493519,0.7839834509710623
Regulation Of Neuron Death (GO:1901214),0.412174949499024,0.4231086117361299,0.4271833180407523,0.4269779202813873,0.4374056129103016,0.425370082493519,0.6678907590769687
Glycosaminoglycan Biosynthetic Process (GO:0006024),0.412174949499024,0.4231086117361299,0.4271833180407523,0.4269779202813873,0.4374056129103016,0.425370082493519,0.6678907590769687
Renal System Development (GO:0072001),0.412174949499024,0.4231086117361299,0.4271833180407523,0.4269779202813873,0.4374056129103016,0.425370082493519,0.7839834509710623
Positive Regulation Of Protein Localization To Nucleus (GO:1900182),0.4559318458420561,0.4661924709285833,0.4683232912835808,0.4729860788633729,0.2655353544302424,0.4257938082695671,0.6593531280815934
DNA-templated Transcription Initiation (GO:0006352),0.4137189339291726,0.4241015234710953,0.4277331057220733,0.4278641197612218,0.4377438296581773,0.42623230250834804,0.785025917432628
Glucose Metabolic Process (GO:0006006),0.4137189339291726,0.4241015234710953,0.4277331057220733,0.4278641197612218,0.4377438296581773,0.42623230250834804,0.785025917432628
Regulation Of Multicellular Organismal Development (GO:2000026),0.4137189339291726,0.4241015234710953,0.4277331057220733,0.4278641197612218,0.4377438296581773,0.42623230250834804,0.9106641703906054
Heart Morphogenesis (GO:0003007),0.4137189339291726,0.4241015234710953,0.4277331057220733,0.4278641197612218,0.4377438296581773,0.42623230250834804,0.6678907590769687
Positive Regulation Of Proteolysis (GO:0045862),0.4137189339291726,0.4241015234710953,0.4277331057220733,0.4278641197612218,0.4377438296581773,0.42623230250834804,0.6678907590769687
Phospholipid Transport (GO:0015914),0.4137189339291726,0.4241015234710953,0.4277331057220733,0.4278641197612218,0.4377438296581773,0.42623230250834804,0.6593531280815934
Cellular Response To Chemokine (GO:1990869),0.4137189339291726,0.4241015234710953,0.4277331057220733,0.4278641197612218,0.4377438296581773,0.42623230250834804,0.6678907590769687
Calcium Ion Transport (GO:0006816),0.3020414234717233,0.3193610655568584,0.5915644617218611,0.5958280659387531,0.3285286902819675,0.42746474139423263,0.7620571176194136
Second-Messenger-Mediated Signaling (GO:0019932),0.4559318458420561,0.4661924709285833,0.2697931844296941,0.4729860788633729,0.4806530969917704,0.4291113354110953,0.8410531557339682
Negative Regulation Of Peptidase Activity (GO:0010466),0.4172961604158878,0.4284007218570791,0.432072982499598,0.431830398220575,0.4412744928598326,0.43017495117059446,0.7880666186950718
Positive Regulation Of Organelle Assembly (GO:1902117),0.4207997025146808,0.4321423219279452,0.4353684412812209,0.4357218906095754,0.4451931559675059,0.43384510246018565,0.5782708238704584
Negative Regulation Of Viral Process (GO:0048525),0.4207997025146808,0.4321423219279452,0.4353684412812209,0.4357218906095754,0.4451931559675059,0.43384510246018565,0.916717069600338
Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243),0.4207997025146808,0.4321423219279452,0.4353684412812209,0.4357218906095754,0.4451931559675059,0.43384510246018565,0.7945088031632926
Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),0.4221150514247755,0.4328949858955739,0.4371311381940423,0.4386288654428712,0.4471590743015056,0.4355858230517537,0.6859493277574591
mRNA Export From Nucleus (GO:0006406),0.4221150514247755,0.4328949858955739,0.4371311381940423,0.4386288654428712,0.4471590743015056,0.4355858230517537,0.6859493277574591
Regulation Of T Cell Activation (GO:0050863),0.4221150514247755,0.4328949858955739,0.4371311381940423,0.4386288654428712,0.4471590743015056,0.4355858230517537,0.919339405853816
Regulation Of Embryonic Development (GO:0045995),0.4221150514247755,0.4328949858955739,0.4371311381940423,0.4386288654428712,0.4471590743015056,0.4355858230517537,0.919339405853816
Protein Modification By Small Protein Conjugation (GO:0032446),0.5043425926724879,0.3680518624476354,0.5412418991207956,0.3740144540662864,0.3913180906535961,0.4357937797921602,0.849660365807683
Positive Regulation Of Hydrolase Activity (GO:0051345),0.4163818623126384,0.4328949858955739,0.4375225774224491,0.4418485582952487,0.4550781809772685,0.4367452329806357,0.9078903201371088
Negative Regulation Of Signal Transduction (GO:0009968),0.369397718169075,0.5997838591129998,0.3987774487105866,0.4025496610158517,0.4142927319002837,0.43696028378175933,0.7233942722952652
Sphingolipid Metabolic Process (GO:0006665),0.5259441219854166,0.5387929791039783,0.5446325088485623,0.2835758306530124,0.2949720859793997,0.43758350531407386,0.8935533169973408
Regulation Of Anatomical Structure Morphogenesis (GO:0022603),0.6065243019868197,0.6252146687369124,0.2523539385158002,0.3452774422593366,0.3586911505592154,0.43761230041161686,0.6593531280815934
Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),0.4683323845660368,0.2695473559226524,0.4810287974413536,0.4858732343154969,0.4926323552714001,0.43948282550338796,0.7293731172115524
Regulation Of Cellular Catabolic Process (GO:0031329),0.4259976217920602,0.436610148935346,0.4407561289813975,0.4428274826507198,0.4523314063851801,0.4397045577489408,0.9218119309316336
Negative Regulation Of Cytokine Production (GO:0001818),0.4204144776446518,0.436610148935346,0.4418197087342721,0.4462660193077718,0.458222055150592,0.44066648195452685,0.7839834509710623
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),0.3474215490215563,0.5384386532144128,0.3733832395283626,0.5509714138333424,0.3950049143178037,0.44104395398309554,0.6593531280815934
Regulation Of Autophagy (GO:0010506),0.3379050707676527,0.3576882046103257,0.5681136592069989,0.5717023995503008,0.3750612507650758,0.4420941169800708,0.6593531280815934
Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),0.4213481024467895,0.4392014787789988,0.443823035354093,0.4479925368319146,0.4597449090459102,0.44242201249154123,0.9627022586937828
Positive Regulation Of T Cell Differentiation (GO:0045582),0.4298151014318294,0.4395070880481019,0.443823035354093,0.4465000225352573,0.4550781809772685,0.44294468566931,0.6943040060075154
Positive Regulation Of Intracellular Signal Transduction (GO:1902533),0.5259441219854166,0.4114899319324854,0.4172700211067376,0.4234563541505553,0.4377438296581773,0.44318085176667454,0.8218512688162751
Positive Regulation Of Epithelial Cell Migration (GO:0010634),0.5287542430237885,0.2953629785232815,0.5470152476071971,0.5502590920156221,0.2953547258784111,0.4433492574096601,0.6593531280815934
Axon Development (GO:0061564),0.5420287422929619,0.245658214849648,0.3018862291606369,0.5628884566850046,0.5679051075047379,0.4440733500985978,0.6593531280815934
Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),0.6552362944496146,0.3850464056490441,0.3880044771973558,0.3914384670012711,0.4044427549089973,0.44483367984125655,0.7839834509710623
Positive Regulation Of Programmed Cell Death (GO:0043068),0.5440497596896201,0.3607019277813096,0.3663933547298792,0.5785049609792609,0.3828961955452183,0.4465092397450576,0.859065335408177
Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),0.4335684519458433,0.4434367217001034,0.4477930185430777,0.4501026576982123,0.458222055150592,0.4466245810075657,0.7006442454170451
RNA Export From Nucleus (GO:0006405),0.4335684519458433,0.4434367217001034,0.4477930185430777,0.4501026576982123,0.458222055150592,0.4466245810075657,0.8138613776589264
Receptor-Mediated Endocytosis (GO:0006898),0.5955539097706162,0.3368434840218673,0.3376221440390433,0.3352632228381341,0.6300147800985415,0.4470595081536405,0.6593531280815934
Negative Regulation Of Gene Expression (GO:0010629),0.6811494235456059,0.7115604321329166,0.3400227779231141,0.2380545074196623,0.2693270465068996,0.44802283750563976,0.4241424045465394
Negative Regulation Of Endopeptidase Activity (GO:0010951),0.4383356106980714,0.4482853868874565,0.4526834697710788,0.4545310779972894,0.4627180223067978,0.45131071353213886,0.8169021968117282
Positive Regulation Of Protein Phosphorylation (GO:0001934),0.5236488355850341,0.5519730173535922,0.385517310980553,0.3914384670012711,0.4089123139820334,0.4522979889804968,0.8243605365632379
Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),0.4414268352656967,0.4517918602512198,0.456034414380114,0.4580337252541597,0.4666753043598536,0.4547924279022088,0.9316693375086166
Positive Regulation Of MAPK Cascade (GO:0043410),0.4254204502924024,0.4517918602512198,0.4582352927127122,0.4647450997121233,0.4768905904254989,0.4554166586787913,0.9428018537173
Regulation Of Angiogenesis (GO:0045765),0.471351672425418,0.4916006138264345,0.311788022205987,0.5003584202310104,0.5095786763493468,0.4569354810076394,0.6623396613508814
Aerobic Electron Transport Chain (GO:0019646),0.4460851281423234,0.4563361983969459,0.4593183984070631,0.4628447870456782,0.4715334409782337,0.4592235905940488,0.6593531280815934
Hemopoiesis (GO:0030097),0.286597929103604,0.3038643374254458,0.5677182225358909,0.5695136371877288,0.5745003261455112,0.46043889047963615,0.6593531280815934
Response To Molecule Of Bacterial Origin (GO:0002237),0.4475786060697047,0.4585236770262234,0.4620392051837414,0.4657145717209794,0.4739139308644565,0.4615539981730211,0.6593531280815934
Protein K48-linked Ubiquitination (GO:0070936),0.4497722797387827,0.4611437696024454,0.463701996815961,0.4675759842808012,0.4757443511815463,0.46358767632390735,0.6593531280815934
Regulation Of Actin Filament-Based Process (GO:0032970),0.4497722797387827,0.4611437696024454,0.463701996815961,0.4675759842808012,0.4757443511815463,0.46358767632390735,0.9370759415749952
Negative Regulation Of Epithelial Cell Proliferation (GO:0050680),0.4497722797387827,0.4611437696024454,0.463701996815961,0.4675759842808012,0.4757443511815463,0.46358767632390735,0.8334577961687446
Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),0.4497722797387827,0.4611437696024454,0.463701996815961,0.4675759842808012,0.4757443511815463,0.46358767632390735,0.6593531280815934
Calcium-Mediated Signaling (GO:0019722),0.4988098930207401,0.5118105183451959,0.2811147168535509,0.5189223998156179,0.522117629852928,0.46655503157760647,0.8703839073790269
Cell-Cell Junction Assembly (GO:0007043),0.4542457977382251,0.4648071869207689,0.467283718895632,0.4717282035388871,0.4789545866543573,0.46740389874957416,0.71684934294807
Neuron Projection Development (GO:0031175),0.4475786060697047,0.4648071869207689,0.4678131976226845,0.4729860788633729,0.4842157515858752,0.46748016421248123,0.6593531280815934
Negative Regulation Of Catabolic Process (GO:0009895),0.4559318458420561,0.4661924709285833,0.4683232912835808,0.4729860788633729,0.4806530969917704,0.4688173567818727,0.6593531280815934
Negative Regulation Of Cell Adhesion (GO:0007162),0.4559318458420561,0.4661924709285833,0.4683232912835808,0.4729860788633729,0.4806530969917704,0.4688173567818727,0.6593531280815934
Cellular Response To Hypoxia (GO:0071456),0.4559318458420561,0.4661924709285833,0.4683232912835808,0.4729860788633729,0.4806530969917704,0.4688173567818727,0.8410531557339682
Cellular Response To Decreased Oxygen Levels (GO:0036294),0.4602944288290407,0.4706241459934855,0.4727717254273396,0.4774874176392322,0.4842157515858752,0.47307869389499463,0.8427958274969553
Lipid Transport (GO:0006869),0.5649604009708679,0.3112389994328524,0.3110734182112096,0.5872622493843832,0.5937343115580399,0.47365387591147057,0.6678907590769687
Regulation Of Protein Phosphorylation (GO:0001932),0.5738125737658049,0.5982188358045045,0.3949590023509301,0.4000572103643448,0.4123601676165305,0.475881557980423,0.7787815190077736
Positive Regulation Of Lymphocyte Proliferation (GO:0050671),0.4640601148483623,0.4740006214102613,0.4766736058084133,0.4814655580633907,0.4882056255430559,0.4768811051346967,0.6593531280815934
Regulation Of Cytokine Production (GO:0001817),0.6943115686508684,0.4210708042133668,0.4261294783206542,0.4269779202813873,0.4377438296581773,0.4812467202248908,0.6593531280815934
Positive Regulation Of JNK Cascade (GO:0046330),0.4723938841608394,0.4848180639892939,0.4870550062344269,0.4916385144455375,0.4983802275611069,0.48685713927824087,0.7369194729342343
Monoatomic Cation Homeostasis (GO:0055080),0.4723938841608394,0.4848180639892939,0.4870550062344269,0.4916385144455375,0.4983802275611069,0.48685713927824087,0.7369194729342343
Positive Regulation Of Synaptic Transmission (GO:0050806),0.4723938841608394,0.4848180639892939,0.4870550062344269,0.4916385144455375,0.4983802275611069,0.48685713927824087,0.6593531280815934
Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181),0.4723938841608394,0.4848180639892939,0.4870550062344269,0.4916385144455375,0.4983802275611069,0.48685713927824087,0.6593531280815934
