Term,Adjusted P-value using selected genes (82712),Adjusted P-value using selected genes (29873),Adjusted P-value using selected genes (52382),Adjusted P-value using selected genes (19442),Adjusted P-value using selected genes (79815),Avg. adjusted P-value using selected genes,Adjusted P-value using all expressed genes
Regulation Of ERK1 And ERK2 Cascade (GO:0070372),0.0497462267887695,0.0448693130762876,0.0935222804573606,0.0315135451797892,0.1126302332797896,0.0664563197563993,0.9999975905668662
Intracellular Monoatomic Cation Homeostasis (GO:0030003),0.0961832351716012,0.0880482175951495,0.0400987979710217,0.1055777019793476,0.0084518813156193,0.06767196680654786,0.9999975905668662
L-serine Metabolic Process (GO:0006563),0.0634729762188028,0.062480161257106,0.0822781767239789,0.0671176676603954,0.0632147379530871,0.06771274396267404,0.4630559139068345
Positive Regulation Of Cholesterol Metabolic Process (GO:0090205),0.0634729762188028,0.062480161257106,0.0822781767239789,0.0671176676603954,0.0632147379530871,0.06771274396267404,0.4630559139068345
Serine Family Amino Acid Biosynthetic Process (GO:0009070),0.0634729762188028,0.062480161257106,0.0822781767239789,0.0671176676603954,0.0632147379530871,0.06771274396267404,0.0571225525901247
Regulation Of Triglyceride Catabolic Process (GO:0010896),0.0634729762188028,0.062480161257106,0.0822781767239789,0.0671176676603954,0.0632147379530871,0.06771274396267404,0.4630559139068345
Establishment Of Epithelial Cell Apical/Basal Polarity (GO:0045198),0.0634729762188028,0.062480161257106,0.0822781767239789,0.0671176676603954,0.0632147379530871,0.06771274396267404,0.0571225525901247
Positive Regulation Of Phospholipid Transport (GO:2001140),0.0634729762188028,0.062480161257106,0.0822781767239789,0.0671176676603954,0.0632147379530871,0.06771274396267404,0.7523699256555976
Vacuolar Acidification (GO:0007035),0.0125580678109881,0.2290351806121144,0.0822781767239789,0.0143111541678005,0.0141449312469326,0.0704655021123629,0.0826556296206982
Phospholipid Homeostasis (GO:0055091),0.0109081714671146,0.0801529119876627,0.1020758876687013,0.0851709901855007,0.0804990968195714,0.07176141162571013,0.5554089925266257
Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478),0.0666029828494755,0.0633163962916399,0.0932998501875446,0.0714986908212983,0.0674767703298843,0.07243893809596852,0.9999975905668662
Positive Regulation Of Proteolysis (GO:0045862),0.0659594911786918,0.062480161257106,0.0956327389422378,0.0714986908212983,0.0674767703298843,0.07260957050584363,0.4985847035612189
Positive Regulation Of Phagocytosis (GO:0050766),0.0684706138414434,0.0639114267398263,0.0995218120159735,0.0753656065425622,0.0711611227574007,0.07568611637944123,0.9999975905668662
Response To Increased Oxygen Levels (GO:0036296),0.0342065929651725,0.0336557189302333,0.0490400100108667,0.2633799057899627,0.0026118845798424,0.07657882245521552,0.2016054613384853
Negative Regulation Of Nitrogen Compound Metabolic Process (GO:0051172),0.0722801346180143,0.0711155560207293,0.0932998501875446,0.0761502964043955,0.0724941231807291,0.07706799208228257,0.1628671783985134
Vitamin D Metabolic Process (GO:0042359),0.0722801346180143,0.0711155560207293,0.0932998501875446,0.0761502964043955,0.0724941231807291,0.07706799208228257,0.9999975905668662
Positive Regulation Of Peptide Hormone Secretion (GO:0090277),0.0097574251147588,0.1312536552597584,0.0622591710986912,0.1403361294260832,0.0448391536114292,0.07768910690214417,0.9999975905668662
Intracellular pH Reduction (GO:0051452),0.0154023643331063,0.2403900231712256,0.0971458494551751,0.0183668715493048,0.0184972405184959,0.07796046980546154,0.5709792756876874
Positive Regulation Of Stem Cell Proliferation (GO:2000648),0.1199420956177754,0.0025157589336629,0.0321069704033793,0.1248401022368889,0.1154070838860496,0.07896240221555122,0.4748886252250558
Response To Hexose (GO:0009746),0.042642537245322,0.0407914595370767,0.0643245333099723,0.2012894287432936,0.0471103623360641,0.07923166423434574,0.7235200915719239
Acylglycerol Catabolic Process (GO:0046464),0.042642537245322,0.0407914595370767,0.0643245333099723,0.2012894287432936,0.0471103623360641,0.07923166423434574,0.9999975905668662
Macromolecule Biosynthetic Process (GO:0009059),0.0145532629183708,0.0141297600847495,0.00011326118913902836,0.0945412052547391,0.2730499195280258,0.07927748179500485,1.1598479631961286e-12
Vascular Transport (GO:0010232),0.0472748905339849,0.0448693130762876,0.1988765316373493,0.0547214581121164,0.0536029631374222,0.07986903129943208,0.3426153261289197
Organonitrogen Compound Biosynthetic Process (GO:1901566),0.1383114460111953,0.1312536552597584,0.0423109187718057,0.0625571023079015,0.0276148895657665,0.08040960238328548,0.0073628046553187
Mitochondrial Transport (GO:0006839),0.0497462267887695,0.1626323682105404,0.078914449171865,0.0570988454730821,0.0550712686335602,0.08069263165556344,0.0014535857423013
Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414),0.0739192548969775,0.0716471209849887,0.1020758876687013,0.0797949656366126,0.0771033414078635,0.08090811411902872,0.6717233541232421
Regulation Of Cell Size (GO:0008361),0.0463546403021704,0.1905712528633338,0.0658056996937642,0.052655957969185,0.0509670837928149,0.08127092692425365,0.092054708439685
Positive Regulation Of Inflammatory Response (GO:0050729),0.0344254482934843,0.0327730919947473,0.0611802772248881,0.2383281475899545,0.0415189264489322,0.08164517831040127,0.9999975905668662
Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),0.0426343518299026,0.0400833093140538,0.0680475703795004,0.1345694642935705,0.1262213030838732,0.0823111997801801,0.9999975905668662
Actin Filament Organization (GO:0007015),0.0395392263094425,0.0348871604362944,0.0299376264795809,0.214910497044765,0.0950964675520006,0.08287419556441669,0.0351832666077567
Positive Regulation Of Cytoplasmic Translation (GO:2000767),0.0994874193549389,0.0970234375669663,0.0233670477059102,0.1055777019793476,0.0973513057016559,0.08456138246176378,0.0746286429351834
Glucose Import (GO:0046323),0.0811073384856021,0.0801529119876627,0.1020758876687013,0.0851709901855007,0.0804990968195714,0.08580124502940764,0.8168002065377724
Low-Density Lipoprotein Particle Remodeling (GO:0034374),0.0811073384856021,0.0801529119876627,0.1020758876687013,0.0851709901855007,0.0804990968195714,0.08580124502940764,0.9999975905668662
"Mitochondrial Electron Transport, Ubiquinol To Cytochrome C (GO:0006122)",0.3124029748213394,0.0112839891732292,0.0175772845868217,0.012366224935198,0.0804990968195714,0.08682591406723193,0.2951791896743549
Response To Metal Ion (GO:0010038),0.0797061845269834,0.075687065448627,0.1143016875229062,0.0851709901855007,0.0804990968195714,0.08707300490071773,0.1112910204210404
Cellular Response To Hormone Stimulus (GO:0032870),0.0684706138414434,0.1667230932092268,0.1020758876687013,0.0761502964043955,0.0295159554720333,0.08858716931916005,0.9999975905668662
Positive Regulation Of Angiogenesis (GO:0045766),0.0481747220554094,0.0448693130762876,0.0822781767239789,0.1401806281567793,0.132042311175321,0.08950903023755524,0.0047176108645581
Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),0.0467867444200855,0.0448693130762876,0.0761757648848514,0.1451388562671229,0.1410252116369874,0.09079917805706696,0.9999975905668662
Very-Low-Density Lipoprotein Particle Remodeling (GO:0034372),0.0406031106242752,0.0400833093140538,0.0609319592746239,0.272150762324842,0.0448391536114292,0.09172165902984482,0.4368091315278222
Aerobic Electron Transport Chain (GO:0019646),0.2444024045664082,0.0295157852759076,0.052478611092643,0.0381561042120712,0.0946693902292289,0.09184445907525178,7.478016089502257e-07
Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),0.2459925698369887,0.0317264476103041,0.0571417203889019,0.0400911957530596,0.0973513057016559,0.09446064785818203,1.9922565962149647e-06
Positive Regulation Of Protein Localization To Early Endosome (GO:1902966),0.0467867444200855,0.2612766391530985,0.0658056996937642,0.052655957969185,0.0512239594379219,0.09554980013481103,0.1112910204210404
Positive Regulation Of Protein Localization To Endosome (GO:1905668),0.0467867444200855,0.2612766391530985,0.0658056996937642,0.052655957969185,0.0512239594379219,0.09554980013481103,0.1112910204210404
Regulation Of Protein Localization To Early Endosome (GO:1902965),0.0467867444200855,0.2612766391530985,0.0658056996937642,0.052655957969185,0.0512239594379219,0.09554980013481103,0.1112910204210404
Positive Regulation Of Early Endosome To Late Endosome Transport (GO:2000643),0.0467867444200855,0.2612766391530985,0.0658056996937642,0.052655957969185,0.0512239594379219,0.09554980013481103,0.1112910204210404
Cellular Response To Oxygen Levels (GO:0071453),0.0538745909375298,0.0535909636487414,0.0750033157714573,0.2911733364733595,0.0069515740783617,0.09611875618188995,0.0789398152405264
Protein Insertion Into Mitochondrial Outer Membrane (GO:0045040),0.0926028158414642,0.0900425768606446,0.1143016875229062,0.0966634135367222,0.0912651893074058,0.09697513661382859,0.2499425415592895
Positive Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901018),0.0926028158414642,0.0900425768606446,0.1143016875229062,0.0966634135367222,0.0912651893074058,0.09697513661382859,0.9999975905668662
Regulation Of Nitrogen Compound Metabolic Process (GO:0051171),0.0926028158414642,0.0900425768606446,0.1143016875229062,0.0966634135367222,0.0912651893074058,0.09697513661382859,0.9999975905668662
Outer Mitochondrial Membrane Organization (GO:0007008),0.0926028158414642,0.0900425768606446,0.1143016875229062,0.0966634135367222,0.0912651893074058,0.09697513661382859,0.2499425415592895
Carboxylic Acid Transmembrane Transport (GO:1905039),0.0061236611288139,0.0279030514564087,0.3137720815926903,0.1088106864641928,0.0304809324309903,0.0974180826146192,0.092344454960743
Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),0.0773377234809291,0.0711155560207293,0.1290540823753006,0.0441104126207295,0.176098265894762,0.09954320807849011,0.9999975905668662
Response To Glucose (GO:0009749),0.0399199246914655,0.1312536552597584,0.0175772845868217,0.3033094749664288,0.0104192774546699,0.10049592339182885,0.5738557969943099
Regulation Of Autophagy (GO:0010506),0.0472748905339849,0.0948789221660429,0.0912558630853268,0.2145178348135914,0.0550712686335602,0.10059975584650123,1.370891262935168e-06
Negative Regulation Of Cellular Process (GO:0048523),0.0310709392272477,0.2014242634799015,0.1143016875229062,0.1055777019793476,0.0585028564945032,0.10217548974078124,0.0249563852231275
Cellular Response To Increased Oxygen Levels (GO:0036295),0.0634729762188028,0.062480161257106,0.0822781767239789,0.3024305494707234,0.0084518813156193,0.10382274899724606,0.4630559139068345
Neutral Amino Acid Transport (GO:0015804),0.020399949607639,0.0211277979748107,0.3062119912998911,0.0895669647731712,0.0846908450706538,0.10439950974523315,0.5569639137390084
Modified Amino Acid Transport (GO:0072337),0.0583085279228286,0.0566317576225017,0.2849877597564428,0.064912586644478,0.0607032314833824,0.10510877268592671,0.584857028661328
Regulation Of Endothelial Cell Chemotaxis (GO:2001026),0.0994874193549389,0.0970234375669663,0.1284848271380206,0.1055777019793476,0.0973513057016559,0.10558493834818586,0.2016054613384853
Microvillus Assembly (GO:0030033),0.0994874193549389,0.0970234375669663,0.1284848271380206,0.1055777019793476,0.0973513057016559,0.10558493834818586,0.014086668970637
Negative Regulation Of Fatty Acid Biosynthetic Process (GO:0045717),0.0994874193549389,0.0970234375669663,0.1284848271380206,0.1055777019793476,0.0973513057016559,0.10558493834818586,0.014086668970637
Polarized Epithelial Cell Differentiation (GO:0030859),0.0994874193549389,0.0970234375669663,0.1284848271380206,0.1055777019793476,0.0973513057016559,0.10558493834818586,0.014086668970637
Positive Regulation Of Endothelial Cell Chemotaxis (GO:2001028),0.0994874193549389,0.0970234375669663,0.1284848271380206,0.1055777019793476,0.0973513057016559,0.10558493834818586,0.0746286429351834
Epithelium Development (GO:0060429),0.2333539364497534,0.0429199827983528,0.0822781767239789,0.1228352768618476,0.0512239594379219,0.10652226645437093,0.412327253168587
Intracellular Iron Ion Homeostasis (GO:0006879),0.1530977594657682,0.1474017777029702,0.0686465164844221,0.1630523198770044,0.0027958491234411,0.1069988445307212,0.2713345126290868
Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237),0.09855594575671,0.0948789221660429,0.1393796973753748,0.1055777019793476,0.0973513057016559,0.10714871459582623,0.0731750351414469
Establishment Of Skin Barrier (GO:0061436),0.1442861654597806,0.0291459698241288,0.1854848924094096,0.1497287104045991,0.0326205454450761,0.10825325670859884,0.9999975905668662
Positive Regulation Of ATP-dependent Activity (GO:0032781),0.100517546535875,0.0970234375669663,0.1393796973753748,0.1088106864641928,0.1008470684025039,0.10931568726898255,0.0005621264920118116
Regulation Of Receptor-Mediated Endocytosis (GO:0048259),0.100517546535875,0.0970234375669663,0.1393796973753748,0.1088106864641928,0.1008470684025039,0.10931568726898255,0.2499425415592895
Positive Regulation Of Mononuclear Cell Migration (GO:0071677),0.0666029828494755,0.0633163962916399,0.0932998501875446,0.0714986908212983,0.2522847672208826,0.10940053747416818,0.9999975905668662
Positive Regulation Of Catabolic Process (GO:0009896),0.1272822628872113,0.2586020164658617,0.0686465164844221,0.052655957969185,0.0506478309076615,0.11156691694286831,0.1170589871928172
Negative Regulation Of Response To Cytokine Stimulus (GO:0060761),0.0634729762188028,0.2854142451871109,0.0822781767239789,0.0671176676603954,0.0632147379530871,0.11229956074867502,0.984118988869414
Regulation Of Protein Catabolic Process (GO:0042176),0.1362881050007497,0.2509922591865688,0.0882738001871637,0.0605102198024502,0.0266333829362374,0.11253955342263396,0.03649531642604
Fatty Acid Homeostasis (GO:0055089),0.2934764745203327,0.062480161257106,0.0822781767239789,0.0671176676603954,0.0632147379530871,0.11371344362298001,0.4630559139068345
Negative Regulation Of Programmed Cell Death (GO:0043069),0.093554711883773,0.1412045471918095,0.0995218120159735,0.0586221389126571,0.176098265894762,0.11380029517979502,1.0116489227407649e-05
Negative Regulation Of Catabolic Process (GO:0009895),0.1029291965225873,0.0973397122695499,0.1512653735757721,0.1137705084716174,0.1054254030944927,0.11414603878680388,0.4368091315278222
Regulation Of Cholesterol Biosynthetic Process (GO:0045540),0.1086537354526604,0.1064525728378493,0.1393796973753748,0.1145961873883567,0.1065748284957028,0.1151314043099888,0.0563804959045763
Regulation Of Amyloid-Beta Clearance (GO:1900221),0.1086537354526604,0.1064525728378493,0.1393796973753748,0.1145961873883567,0.1065748284957028,0.1151314043099888,0.9740059004558012
N-acetylglucosamine Metabolic Process (GO:0006044),0.1086537354526604,0.1064525728378493,0.1393796973753748,0.1145961873883567,0.1065748284957028,0.1151314043099888,0.9999975905668662
Cellular Respiration (GO:0045333),0.2730632635985903,0.0473448634968507,0.0822781767239789,0.0207103452446896,0.152455754988279,0.11517048081047769,1.2264906184617419e-09
Positive Regulation Of Transport (GO:0051050),0.1530977594657682,0.1474017777029702,0.0686465164844221,0.052655957969185,0.1581621006937472,0.11599282246321854,0.2016054613384853
Negative Regulation Of MAPK Cascade (GO:0043409),0.093554711883773,0.0880482175951495,0.0626797285189541,0.1043147644701527,0.2395014113556583,0.11761976676473751,0.1003273709305048
Regulation Of Sprouting Angiogenesis (GO:1903670),0.0739192548969775,0.0716471209849887,0.1020758876687013,0.0797949656366126,0.2620675283378309,0.1179009515050222,0.1485276808001292
Plasma Membrane Bounded Cell Projection Organization (GO:0120036),0.0684706138414434,0.0630048644676815,0.1084888792634784,0.1781344292259469,0.1725996725341259,0.11813969186653521,0.1704633155758088
